Rank,Code,Company,Price,1 Day,1 Week,1 Month,1 Year,Sector,Mkt Cap ($)
2085,SHG,SHGSingular Health Group Ltd,$0.041,0.00%,0.00%,+5.13%,-59.00%,Health Care,5.79M
2086,VN8,VN8VONEX Ltd,$0.016,-23.81%,-20.00%,+23.08%,-78.38%,Communication Services,5.79M
2087,PVW,PVWPVW Resources Ltd,$0.057,0.00%,-12.31%,-14.93%,-52.50%,Materials,5.78M
2088,GED,GEDGolden Deeps Ltd,$0.05,0.00%,0.00%,-10.71%,-54.55%,Materials,5.78M
2089,HVY,HVYHeavy Minerals Ltd,$0.10,-4.76%,0.00%,+5.26%,-6.98%,Materials,5.76M
2090,CIO,CIOConnected Io Ltd,$0.018,0.00%,0.00%,0.00%,0.00%,Information Technology,5.72M
2091,ASV,ASVAsset Vision Co Ltd,$0.008,0.00%,0.00%,-11.11%,-71.43%,Information Technology,5.72M
2092,REM,REMRemsense Technologies Ltd,$0.058,0.00%,0.00%,-10.77%,-65.88%,Industrials,5.7M
2093,E79,E79E79 Gold Mines Ltd,$0.07,+2.94%,+7.69%,0.00%,-37.78%,Materials,5.69M
2094,EXL,EXLElixinol Wellness Ltd,$0.009,0.00%,+28.57%,+50.00%,-68.97%,Consumer Staples,5.68M
2095,BLZ,BLZBLAZE Minerals Ltd,$0.009,0.00%,-18.18%,-18.18%,-43.75%,Energy,5.66M
2096,IPB,IPBIPB Petroleum Ltd,$0.01,+11.11%,-9.09%,-23.08%,+25.00%,Energy,5.65M
2097,1TT,1TTThrive Tribe Technologies Ltd,$0.019,0.00%,-13.64%,-29.63%,-5.00%,Information Technology,5.64M
2098,RAN,RANRange International Ltd,$0.006,0.00%,0.00%,0.00%,0.00%,Materials,5.64M
2099,BUS,BUSBubalus Resources Ltd,$0.175,+2.94%,+6.06%,-12.50%,-14.63%,Materials,5.63M
2100,BAT,BATBattery Minerals Ltd,$0.047,0.00%,-6.00%,+56.67%,-65.19%,Materials,5.62M
2101,CGB,CGBCann Global Ltd,$0.021,0.00%,0.00%,0.00%,0.00%,Health Care,5.61M
2102,XCO2,XCO2Vaneck Global Carbon Credits ETF (Synthetic),$20.01,-1.57%,-3.38%,-1.72%,-5.57%,Financials,5.59M
2103,CDR,CDRCodrus Minerals Ltd,$0.064,0.00%,+4.92%,-8.57%,-5.88%,Materials,5.58M
2104,1AG,1AGAlterra Ltd,$0.008,0.00%,+14.29%,0.00%,-27.27%,Consumer Staples,5.57M
2105,ERL,ERLEmpire Resources Ltd,$0.005,0.00%,0.00%,+25.00%,-28.57%,Materials,5.56M
2106,CTQ,CTQCareteq Ltd,$0.025,0.00%,+8.70%,-3.85%,-59.67%,Health Care,5.55M
2107,AYM,AYMAustralia United Mining Ltd,$0.003,0.00%,0.00%,0.00%,-25.00%,Materials,5.53M
2108,KOR,KORKorab Resources Ltd,$0.015,-11.77%,-11.77%,-21.05%,-48.28%,Materials,5.51M
2109,CBL,CBLControl Bionics Ltd,$0.053,0.00%,-2.06%,-19.50%,-63.27%,Health Care,5.43M
2110,SGC,SGCSacgasco Ltd,$0.007,+16.67%,0.00%,-6.67%,-50.00%,Energy,5.42M
2111,NC6,NC6Nanollose Ltd,$0.036,0.00%,-20.00%,-26.53%,-55.00%,Health Care,5.36M
2112,TEE,TEETop End Energy Ltd,$0.12,-4.00%,-11.11%,-14.29%,-45.46%,Energy,5.34M
2113,DOU,DOUDouugh Ltd,$0.005,+11.11%,0.00%,0.00%,-73.68%,Information Technology,5.34M
2114,NGL,NGLNightingale Intelligent Systems Inc,$0.052,-8.77%,-8.77%,+10.64%,-76.36%,Industrials,5.31M
2115,GC1PA,GC1PAGlennon Small Companies Ltd,$9.30,0.00%,0.00%,+0.53%,-7.00%,N/A,5.3M
2116,EVE,EVEEVE Health Group Ltd,$0.001,0.00%,0.00%,0.00%,0.00%,Consumer Staples,5.27M
2117,PIM,PIMPinnacle Minerals Ltd,$0.205,+10.81%,+64.00%,+127.78%,+86.36%,Materials,5.24M
2118,YTMDX3,YTMDX3Equity Trustees Ltd,$84.48,0.00%,0.00%,0.00%,+1.96%,N/A,5.24M
2119,XPN,XPNXpon Technologies Group Ltd,$0.033,0.00%,-17.50%,-40.00%,-78.00%,Information Technology,5.23M
2120,SIT,SITSite Group International Ltd,$0.002,0.00%,-33.33%,-33.33%,-23.81%,Consumer Discretionary,5.2M
2121,POW,POWProtean Energy Ltd,$0.008,0.00%,0.00%,0.00%,0.00%,Materials,5.2M
2122,BHD,BHDBenjamin Hornigold Ltd,$0.215,0.00%,0.00%,+2.38%,-8.51%,Financials,5.19M
2123,PVL,PVLPowerhouse Ventures Ltd,$0.043,0.00%,-4.44%,0.00%,-27.12%,Financials,5.19M
2124,HPP,HPPHealth and Plant Protein Group Ltd,$0.042,0.00%,0.00%,0.00%,-26.32%,Consumer Staples,5.16M
2125,YTMDX2,YTMDX2Equity Trustees Ltd,$98.43,0.00%,0.00%,0.00%,+1.23%,N/A,5.14M
2126,C1X,C1XCosmos Exploration Ltd,$0.115,0.00%,0.00%,-67.14%,-14.82%,Materials,5.11M
2127,PLG,PLGPearl Gull Iron Ltd,$0.025,0.00%,-3.85%,-10.71%,+19.05%,Materials,5.11M
2128,AUE,AUEAurum Resources Ltd,$0.14,0.00%,+3.70%,+27.27%,-9.68%,Materials,5.1M
2129,L1M,L1MLightning Minerals Ltd,$0.125,-10.71%,-10.71%,+4.17%,-37.50%,Materials,5.09M
2130,HYD,HYDHYDRIX Ltd,$0.02,+17.65%,-4.76%,-23.08%,-68.75%,Information Technology,5.08M
2131,QMAX,QMAXBetashares Nasdaq 100 Yield MAX (Managed Fund),$23.15,+1.36%,+2.16%,-0.13%,+21.65%,Financials,5.06M
2132,MTH,MTHMithril Resources Ltd,$0.002,0.00%,+50.00%,-25.00%,-62.50%,Materials,5.05M
2133,CUL,CULCullen Resources Ltd,$0.01,0.00%,+11.11%,0.00%,-28.57%,Materials,5.04M
2134,HMI,HMIHiremii Ltd,$0.042,0.00%,+5.00%,+2.44%,-16.00%,Industrials,5.01M
2135,KCC,KCCKincora Copper Ltd,$0.031,0.00%,0.00%,-13.89%,-55.71%,Materials,4.97M
2136,CTN,CTNCatalina Resources Ltd,$0.004,0.00%,0.00%,0.00%,-46.67%,Materials,4.95M
2137,RCR,RCRRincon Resources Ltd,$0.028,-15.15%,+3.70%,-17.65%,-78.46%,Materials,4.95M
2138,FDR,FDRFinder Energy Holdings Ltd,$0.066,-4.35%,-2.94%,-4.35%,-51.11%,Energy,4.95M
2139,NKL,NKLNickelx Ltd,$0.056,-5.09%,-1.75%,-1.75%,-58.52%,Materials,4.92M
2140,BPM,BPMBPM Minerals Ltd,$0.074,0.00%,+5.71%,-11.91%,-15.91%,Materials,4.88M
2141,TMZ,TMZThomson Resources Ltd,$0.005,0.00%,0.00%,0.00%,-72.22%,Materials,4.88M
2142,RBR,RBRRBR Group Ltd,$0.003,0.00%,+50.00%,0.00%,-14.29%,Materials,4.86M
2143,DDT,DDTDatadot Technology Ltd,$0.004,0.00%,0.00%,+33.33%,-20.00%,Consumer Discretionary,4.84M
2144,EX1,EX1Exopharm Ltd,$0.011,0.00%,0.00%,0.00%,-87.57%,Health Care,4.83M
2145,MHI,MHIMerchant House International Ltd,$0.051,-19.05%,-19.05%,-5.56%,-8.93%,Consumer Discretionary,4.81M
2146,BOA,BOABoadicea Resources Ltd,$0.039,0.00%,-7.14%,-2.50%,-60.60%,Materials,4.8M
2147,AMT,AMTAllegra Orthopaedics Ltd,$0.04,0.00%,-33.33%,-34.43%,-60.00%,Health Care,4.78M
2148,HRE,HREHeavy Rare EARTHS Ltd,$0.079,-11.24%,+12.86%,-13.19%,-53.53%,Materials,4.78M
2149,FRE,FREFirebrick Pharma Ltd,$0.042,+5.00%,+10.53%,-16.00%,-83.85%,Health Care,4.77M
2150,THR,THRThor Energy Plc,$0.027,0.00%,0.00%,-28.95%,-66.25%,Materials,4.76M
2151,SIX,SIXSprintex Ltd,$0.014,0.00%,-6.67%,-22.22%,-26.32%,Consumer Discretionary,4.75M
2152,AUA,AUAAudeara Ltd,$0.033,-8.33%,-2.94%,-10.81%,-60.71%,Consumer Discretionary,4.74M
2153,SNX,SNXSierra Nevada Gold Inc,$0.082,0.00%,0.00%,-2.38%,-72.24%,Materials,4.71M
2154,GES,GESGenesis Resources Ltd,$0.006,0.00%,0.00%,+20.00%,-25.00%,Materials,4.7M
2155,BTE,BTEBotala Energy Ltd,$0.075,0.00%,0.00%,-6.25%,-46.43%,Energy,4.67M
2156,KGD,KGDKula Gold Ltd,$0.013,+4.17%,-7.41%,-3.85%,-64.29%,Materials,4.67M
2157,BYH,BYHBryah Resources Ltd,$0.013,0.00%,-7.14%,-13.33%,-37.31%,Materials,4.66M
2158,ERG,ERGEneco Refresh Ltd,$0.017,0.00%,-19.05%,-26.09%,-29.17%,Consumer Staples,4.63M
2159,MKL,MKLMighty Kingdom Ltd,$0.011,0.00%,0.00%,-15.39%,-71.05%,Communication Services,4.62M
2160,PR1,PR1Pure Resources Ltd,$0.18,0.00%,-2.70%,-26.53%,-23.40%,Materials,4.62M
2161,HXG,HXGHexagon Energy Materials Ltd,$0.009,+12.50%,+12.50%,0.00%,-35.71%,Materials,4.62M
2162,8VI,8VI8VI Holdings Ltd,$0.11,0.00%,-8.33%,-8.33%,-84.93%,Consumer Discretionary,4.61M
2163,CGO,CGOCPT Global Ltd,$0.11,+10.00%,+10.00%,-8.33%,-71.05%,Information Technology,4.61M
2164,H2G,H2GGREENHY2 Ltd,$0.011,+10.00%,0.00%,+10.00%,-72.50%,Industrials,4.61M
2165,RC1,RC1Redcastle Resources Ltd,$0.016,0.00%,-5.88%,+14.29%,+6.67%,Materials,4.57M
2166,IGN,IGNIgnite Ltd,$0.051,0.00%,0.00%,0.00%,-32.00%,Industrials,4.57M
2167,SRI,SRISipa Resources Ltd,$0.02,0.00%,-16.67%,-9.09%,-62.26%,Materials,4.56M
2168,CL8,CL8Carly Holdings Ltd,$0.017,0.00%,+13.33%,0.00%,-29.17%,Industrials,4.56M
2169,ROC,ROCRocketboots Ltd,$0.14,0.00%,0.00%,0.00%,+55.56%,Information Technology,4.56M
2170,KNM,KNMKneomedia Ltd,$0.003,+50.00%,+50.00%,0.00%,-83.33%,Communication Services,4.51M
2171,MFOA,MFOAMilford Australian Absolute Growth (Hedge Fund),$10.23,+0.89%,+1.49%,-1.35%,+0.79%,Financials,4.51M
2172,SRH,SRHSaferoads Holdings Ltd,$0.12,0.00%,0.00%,-4.00%,-4.00%,Industrials,4.5M
2173,SUM,SUMSummit Minerals Ltd,$0.094,+1.08%,-1.05%,-18.26%,-47.78%,Materials,4.48M
2174,PNT,PNTPanther Metals Ltd,$0.073,0.00%,-2.67%,-8.75%,-60.36%,Materials,4.46M
2175,LVE,LVELove Group Global Ltd,$0.11,0.00%,+4.76%,+10.00%,+10.00%,Communication Services,4.46M
2176,WEC,WECWhite Energy Company Ltd,$0.065,0.00%,-7.14%,-8.45%,-80.88%,Energy,4.45M
2177,RON,RONRonin Resources Ltd,$0.13,+4.00%,-10.35%,-7.14%,-18.75%,Materials,4.45M
2178,ALB,ALBAlbion Resources Ltd,$0.068,0.00%,-5.56%,-10.53%,-20.00%,Materials,4.44M
2179,CHK,CHKCohiba Minerals Ltd,$0.002,-20.00%,0.00%,-33.33%,-71.43%,Materials,4.43M
2180,M8S,M8SM8 Sustainable Ltd,$0.009,0.00%,0.00%,0.00%,0.00%,Industrials,4.42M
2181,CT1,CT1Constellation Technologies Ltd,$0.003,0.00%,0.00%,+20.00%,0.00%,Information Technology,4.41M
2182,MRQ,MRQMRG Metals Ltd,$0.002,-20.00%,0.00%,0.00%,-60.00%,Materials,4.41M
2183,TKL,TKLTraka Resources Ltd,$0.005,0.00%,0.00%,0.00%,-16.67%,Materials,4.38M
2184,WGR,WGRWestern Gold Resources Ltd,$0.032,+14.29%,+6.67%,-3.03%,-60.00%,Materials,4.37M
2185,SP3,SP3Spectur Ltd,$0.019,+5.56%,+11.77%,0.00%,-38.71%,Information Technology,4.36M
2186,IEQ,IEQInternational Equities Corporation Ltd,$0.034,0.00%,0.00%,0.00%,-2.86%,Real Estate,4.36M
2187,C7A,C7AClara Resources Australia Ltd,$0.023,+4.55%,+4.55%,-4.17%,-77.00%,Materials,4.35M
2188,ZMM,ZMMZIMI Ltd,$0.037,0.00%,0.00%,-7.50%,-42.16%,Information Technology,4.32M
2189,KNB,KNBKoonenberry Gold Ltd,$0.036,-5.26%,-16.28%,-20.00%,-54.43%,Materials,4.31M
2190,AUR,AURAuris Minerals Ltd,$0.009,0.00%,0.00%,0.00%,-47.06%,Materials,4.29M
2191,AHN,AHNAthena Resources Ltd,$0.004,+33.33%,0.00%,-33.33%,-50.00%,Materials,4.28M
2192,MOM,MOMMoab Minerals Ltd,$0.006,-14.29%,-14.29%,-25.00%,-45.46%,Materials,4.27M
2193,AVW,AVWAvira Resources Ltd,$0.002,0.00%,+33.33%,0.00%,-33.33%,Materials,4.27M
2194,WNR,WNRWingara AG Ltd,$0.024,0.00%,0.00%,-29.41%,-64.18%,Consumer Staples,4.21M
2195,HTM,HTMHigh-Tech Metals Ltd,$0.17,0.00%,0.00%,-8.11%,-15.00%,Materials,4.21M
2196,XST,XSTXstate Resources Ltd,$0.013,0.00%,-13.33%,0.00%,-35.00%,Energy,4.18M
2197,PRS,PRSProspech Ltd,$0.019,0.00%,-5.00%,-26.92%,-33.74%,Materials,4.18M
2198,CPO,CPOCulpeo Minerals Ltd,$0.036,0.00%,+12.50%,+12.50%,-67.27%,Materials,4.18M
2199,NRX,NRXNoronex Ltd,$0.011,-8.33%,0.00%,-21.43%,-67.11%,Materials,4.16M
2200,APC,APCAustralian Potash Ltd,$0.004,0.00%,0.00%,0.00%,-85.19%,Materials,4.15M
2201,CVR,CVRCavalier Resources Ltd,$0.13,0.00%,-1.89%,-7.14%,-18.75%,Materials,4.14M
2202,ZEU,ZEUZEUS Resources Ltd,$0.009,0.00%,-10.00%,-43.75%,-89.89%,Energy,4.13M
2203,TMR,TMRTempus Resources Ltd,$0.012,-14.29%,-36.84%,-53.85%,-79.31%,Materials,4.12M
2204,AD1,AD1AD1 Holdings Ltd,$0.005,0.00%,0.00%,-16.67%,-72.22%,Communication Services,4.11M
2205,YTMDX1,YTMDX1Equity Trustees Ltd,$101.46,0.00%,0.00%,0.00%,-2.16%,N/A,4.11M
2206,R8R,R8RREGENER8 Resources NL,$0.16,0.00%,0.00%,+6.67%,0.00%,Materials,4.11M
2207,TEM,TEMTempest Minerals Ltd,$0.008,0.00%,+14.29%,-11.11%,-71.43%,Materials,4.09M
2208,UVA,UVAUvre Ltd,$0.125,+4.17%,-3.85%,-10.71%,-7.41%,Materials,4.09M
2209,OSM,OSMOsmond Resources Ltd,$0.087,0.00%,0.00%,-24.35%,-55.60%,Materials,4.08M
2210,GGX,GGXGAS2GRID Ltd,$0.001,0.00%,0.00%,0.00%,-33.33%,Energy,4.08M
2211,MTB,MTBMount Burgess Mining NL,$0.004,0.00%,+33.33%,+33.33%,0.00%,Materials,4.06M
2212,OLL,OLLOpenlearning Ltd,$0.015,0.00%,0.00%,-6.25%,-51.61%,Information Technology,4.02M
2213,ROYL,ROYLBetashares Global Royalties ETF,$8.58,+0.47%,-3.49%,-1.61%,-3.92%,Financials,4M
2214,BMO,BMOBastion Minerals Ltd,$0.019,0.00%,+11.77%,-5.00%,-70.31%,Materials,3.97M
2215,KEY,KEYKEY Petroleum Ltd,$0.002,0.00%,0.00%,+33.33%,0.00%,Energy,3.94M
2216,C29,C29C29 Metals Ltd,$0.081,+8.00%,+9.46%,+5.20%,-59.50%,Materials,3.92M
2217,BIM,BIMBindi Metals Ltd,$0.135,-3.57%,-15.63%,-18.18%,-25.00%,Materials,3.91M
2218,HCD,HCDHydrocarbon Dynamics Ltd,$0.006,0.00%,0.00%,-25.00%,-62.50%,Energy,3.9M
2219,ADG,ADGAdelong Gold Ltd,$0.007,-7.14%,-7.14%,-7.14%,-18.75%,Materials,3.88M
2220,DY6,DY6DY6 Metals Ltd,$0.10,+12.36%,+7.53%,-23.08%,-50.00%,Materials,3.86M
2221,BME,BMEBlack Mountain Energy Ltd,$0.021,0.00%,+5.00%,-4.55%,-56.12%,Energy,3.85M
2222,ENV,ENVEnova Mining Ltd,$0.006,0.00%,-14.29%,-14.29%,-50.00%,Materials,3.85M
2223,NCR,NCRNucoal Resources Ltd,$0.005,0.00%,0.00%,0.00%,-44.44%,Materials,3.84M
2224,HXL,HXLHexima Ltd,$0.023,+9.52%,+4.55%,+4.55%,+15.00%,Health Care,3.84M
2225,ICN,ICNIcon Energy Ltd,$0.005,0.00%,-28.57%,-54.55%,-54.55%,Energy,3.84M
2226,MRI,MRIMy Rewards International Ltd,$0.009,0.00%,0.00%,0.00%,-80.85%,Industrials,3.84M
2227,KDY,KDYKaddy Ltd,$0.027,0.00%,0.00%,0.00%,-69.14%,Consumer Discretionary,3.83M
2228,GSM,GSMGolden State Mining Ltd,$0.02,+5.26%,+5.26%,-48.72%,-50.00%,Materials,3.82M
2229,NVQ,NVQNoviqtech Ltd,$0.003,0.00%,-14.29%,0.00%,-85.00%,Information Technology,3.81M
2230,DUN,DUNDundas Minerals Ltd,$0.075,+17.19%,+29.31%,+19.05%,-79.45%,Materials,3.8M
2231,OM1,OM1Omnia Metals Group Ltd,$0.078,0.00%,0.00%,-8.24%,-48.00%,Materials,3.79M
2232,ACS,ACSAccent Resources NL,$0.008,0.00%,0.00%,0.00%,-68.00%,Materials,3.79M
2233,KLI,KLIKilli Resources Ltd,$0.063,-1.56%,+14.55%,+26.00%,-59.93%,Materials,3.75M
2234,YTMVC1,YTMVC1Equity Trustees Ltd,$97.67,0.00%,0.00%,0.00%,+2.49%,N/A,3.74M
2235,FATP,FATPFAT Prophets Global High Conviction Hedge Fund,$1.195,+0.42%,+0.84%,-0.42%,+8.15%,Financials,3.73M
2236,KAL,KALKalgoorlie Gold Mining Ltd,$0.025,0.00%,-13.79%,-13.79%,-75.00%,Materials,3.71M
2237,LYK,LYKLykos Metals Ltd,$0.059,0.00%,0.00%,+7.27%,-56.30%,Materials,3.68M
2238,CMX,CMXCHEMX Materials Ltd,$0.069,+1.47%,-4.17%,-23.33%,-56.88%,Materials,3.67M
2239,AIV,AIVActivex Ltd,$0.017,0.00%,0.00%,+6.25%,-65.31%,Materials,3.66M
2240,IGRO,IGROIshares High Growth Esg ETF,$26.09,0.00%,+0.89%,-1.88%,+8.57%,Financials,3.65M
2241,FAU,FAUFirst Au Ltd,$0.003,0.00%,0.00%,-16.67%,-44.44%,Materials,3.63M
2242,ADC,ADCAcdc Metals Ltd,$0.077,+2.67%,+10.00%,+2.67%,-61.50%,Materials,3.63M
2243,USIG,USIGGlobal X Usd Corporate Bond ETF (Currency Hedged),$8.96,0.00%,0.00%,-3.03%,-11.11%,Financials,3.58M
2244,VAR,VARVariscan Mines Ltd,$0.01,0.00%,0.00%,-33.33%,-52.38%,Materials,3.57M
2245,TAS,TASTasman Resources Ltd,$0.005,-16.67%,-16.67%,-16.67%,-66.25%,Materials,3.56M
2246,DMG,DMGDragon Mountain Gold Ltd,$0.009,0.00%,0.00%,0.00%,-18.18%,Materials,3.55M
2247,GIVE,GIVEPerpetual Esg Australian Share Fund (Managed Fund),$2.80,+2.56%,-2.10%,-6.36%,-6.67%,Financials,3.55M
2248,SKN,SKNSkin Elements Ltd,$0.006,0.00%,0.00%,0.00%,-73.53%,Consumer Staples,3.54M
2249,AOA,AOAAusmon Resources Ltd,$0.004,0.00%,0.00%,+16.67%,-50.00%,Materials,3.52M
2250,DAF,DAFDiscovery Alaska Ltd,$0.015,0.00%,-16.67%,-21.05%,-50.00%,Materials,3.51M
2251,YTMTL2,YTMTL2Equity Trustees Ltd,$100.33,0.00%,0.00%,0.00%,+3.63%,N/A,3.51M
2252,OCT,OCTOctava Minerals Ltd,$0.078,+2.63%,+8.33%,-2.50%,-61.00%,Materials,3.5M
2253,OPL,OPLOpyl Ltd,$0.04,-4.76%,-9.09%,-11.11%,-4.76%,Information Technology,3.49M
2254,DTM,DTMDart Mining NL,$0.018,-5.26%,0.00%,-8.80%,-73.18%,Materials,3.49M
2255,FRS,FRSForrestania Resources Ltd,$0.034,0.00%,+17.24%,-26.09%,-84.55%,Materials,3.48M
2256,ABE,ABEAustralian Bond Exchange Holdings Ltd,$0.089,+18.67%,+7.23%,-22.61%,-72.19%,Financials,3.45M
2257,DXN,DXNDXN Ltd,$0.002,0.00%,0.00%,0.00%,-60.00%,Information Technology,3.45M
2258,INL,INLInnlanz Ltd,$0.011,0.00%,0.00%,-52.17%,-74.42%,Consumer Discretionary,3.45M
2259,DBO,DBODiablo Resources Ltd,$0.04,+5.26%,-4.76%,-11.11%,-27.27%,Materials,3.43M
2260,MGA,MGAMetalsgrove Mining Ltd,$0.092,0.00%,+3.37%,-23.33%,-45.88%,Materials,3.42M
2261,WBE,WBEWhitebark Energy Ltd,$0.023,+4.55%,0.00%,+43.75%,-54.00%,Energy,3.39M
2262,ANR,ANRAnatara Lifesciences Ltd,$0.028,-6.67%,-15.15%,0.00%,-17.65%,Health Care,3.36M
2263,ICR,ICRIntelicare Holdings Ltd,$0.016,0.00%,0.00%,+33.33%,-34.00%,Health Care,3.34M
2264,WSR,WSRWestar Resources Ltd,$0.018,0.00%,-10.00%,-16.28%,-60.87%,Materials,3.34M
2265,NZS,NZSNew Zealand Coastal Seafoods Ltd,$0.002,0.00%,0.00%,0.00%,-33.33%,Consumer Staples,3.33M
2266,CBY,CBYCanterbury Resources Ltd,$0.023,0.00%,-14.82%,-14.82%,-47.73%,Materials,3.32M
2267,TD1,TD1Tali Digital Ltd,$0.001,0.00%,0.00%,0.00%,-60.00%,Health Care,3.3M
2268,NYR,NYRNyrada Inc,$0.021,0.00%,0.00%,+5.00%,-84.44%,Health Care,3.28M
2269,S3N,S3NSensore Ltd,$0.09,0.00%,-25.00%,-43.75%,-79.55%,Materials,3.28M
2270,CRS,CRSCaprice Resources Ltd,$0.028,-6.67%,-26.32%,-22.22%,-45.10%,Materials,3.27M
2271,CCO,CCOThe Calmer Co International Ltd,$0.004,0.00%,+14.29%,-11.11%,-80.00%,Consumer Staples,3.27M
2272,GNM,GNMGreat Northern Minerals Ltd,$0.021,+5.00%,+5.00%,-12.50%,-65.00%,Materials,3.25M
2273,NNG,NNGNexion Group Ltd,$0.016,0.00%,+33.33%,+6.67%,-83.69%,Information Technology,3.24M
2274,MMR,MMRMec Resources Ltd,$0.004,0.00%,0.00%,0.00%,0.00%,Energy,3.24M
2275,8IH,8IH8I Holdings Ltd,$0.009,-47.06%,-55.00%,-68.97%,-85.00%,Financials,3.22M
2276,M3M,M3MM3 Mining Ltd,$0.069,+13.12%,-2.82%,-9.80%,-48.89%,Materials,3.21M
2277,ZMI,ZMIZINC of Ireland NL,$0.015,0.00%,-6.25%,-31.82%,-59.46%,Materials,3.2M
2278,T3D,T3D333D Ltd,$0.001,0.00%,0.00%,0.00%,0.00%,Industrials,3.19M
2279,SFM,SFMSanta Fe Minerals Ltd,$0.043,0.00%,0.00%,-2.27%,-50.58%,Materials,3.13M
2280,PUA,PUAPeak Minerals Ltd,$0.003,0.00%,-14.29%,0.00%,-57.14%,Materials,3.12M
2281,RLC,RLCReedy Lagoon Corporation Ltd,$0.005,0.00%,0.00%,-28.57%,-56.99%,Materials,3.08M
2282,WEL,WELWinchester Energy Ltd,$0.003,0.00%,0.00%,-25.00%,-75.00%,Energy,3.06M
2283,PKD,PKDParkd Ltd,$0.03,0.00%,0.00%,+20.00%,+50.00%,Industrials,3.05M
2284,BEL,BELBentley Capital Ltd,$0.04,0.00%,0.00%,0.00%,-42.86%,Financials,3.05M
2285,QYLD,QYLDGlobal X Nasdaq 100 Covered Call ETF,$11.37,+0.53%,-1.30%,+1.07%,+13.59%,Financials,3.01M
2286,CBH,CBHCoolabah Metals Ltd,$0.052,0.00%,+4.00%,-7.14%,-50.48%,Materials,3.01M
2287,SCT,SCTScout Security Ltd,$0.013,-18.75%,-7.14%,-13.33%,-58.07%,Consumer Discretionary,3M
2288,HT8,HT8Harris Technology Group Ltd,$0.01,0.00%,0.00%,-9.09%,-52.38%,Consumer Discretionary,2.99M
2289,SMS,SMSStar Minerals Ltd,$0.039,0.00%,-9.30%,-2.50%,-54.12%,Materials,2.91M
2290,ETPMPD,ETPMPDGlobal X Metal Securities Australia Ltd,$160.79,0.00%,-2.84%,-11.80%,-41.57%,N/A,2.89M
2291,IS3,IS3I Synergy Group Ltd,$0.01,0.00%,0.00%,-16.67%,-72.22%,Information Technology,2.89M
2292,TANN,TANNBetashares Solar ETF,$8.15,+4.89%,+0.87%,-14.39%,-34.64%,Financials,2.85M
2293,DM1,DM1Desert Metals Ltd,$0.039,0.00%,-2.50%,-13.33%,-88.36%,Materials,2.83M
2294,M2R,M2RMiramar Resources Ltd,$0.019,-11.63%,-29.63%,-48.65%,-78.94%,Materials,2.83M
2295,ITEK,ITEKIshares Future Tech Innovators ETF,$23.50,+1.73%,-0.55%,-5.32%,-0.68%,Financials,2.82M
2296,HLF,HLFHalo Food Co. Ltd,$0.007,0.00%,0.00%,0.00%,-83.33%,Consumer Staples,2.81M
2297,FFF,FFFForbidden Foods Ltd,$0.015,-11.77%,-6.25%,-16.67%,-79.73%,Consumer Staples,2.8M
2298,AI1,AI1Adisyn Ltd,$0.02,0.00%,0.00%,-13.04%,-50.00%,Information Technology,2.8M
2299,HCT,HCTHolista Colltech Ltd,$0.01,0.00%,-23.08%,0.00%,-67.74%,Consumer Staples,2.79M
2300,MSG,MSGMCS Services Ltd,$0.014,0.00%,-17.65%,-30.00%,-64.10%,Industrials,2.77M
2301,CRB,CRBCarbine Resources Ltd,$0.005,0.00%,0.00%,-16.67%,-64.29%,Materials,2.76M
2302,SQX,SQXSQX Resources Ltd,$0.11,0.00%,-4.35%,-15.39%,-45.00%,Materials,2.75M
2303,HVM,HVMHappy Valley Nutrition Ltd,$0.012,0.00%,0.00%,0.00%,-85.88%,Consumer Staples,2.74M
2304,PKO,PKOPeako Ltd,$0.005,0.00%,0.00%,-16.67%,-66.67%,Materials,2.64M
2305,PRM,PRMProminence Energy Ltd,$0.017,0.00%,0.00%,+13.33%,-43.33%,Energy,2.62M
2306,IVT,IVTInventis Ltd,$0.034,0.00%,+6.25%,+17.24%,-57.33%,Industrials,2.58M
2307,LRD,LRDLord Resources Ltd,$0.069,0.00%,+6.15%,-1.43%,-75.79%,Materials,2.56M
2308,MDI,MDIMiddle Island Resources Ltd,$0.018,0.00%,-14.29%,-10.00%,-65.39%,Materials,2.53M
2309,AFW,AFWApplyflow Ltd,$0.017,0.00%,+6.25%,+6.25%,-57.50%,Communication Services,2.51M
2310,NGS,NGSNutritional Growth Solutions Ltd,$0.01,0.00%,-23.08%,-41.18%,-85.71%,Consumer Staples,2.51M
2311,EMU,EMUEMU NL,$0.002,+50.00%,0.00%,-40.00%,-64.29%,Materials,2.5M
2312,TMG,TMGTrigg Minerals Ltd,$0.01,0.00%,+25.00%,-13.04%,-78.72%,Materials,2.49M
2313,EMS,EMSEastern Metals Ltd,$0.03,-9.09%,-6.25%,-9.09%,-76.62%,Materials,2.47M
2314,OKJ,OKJOakajee Corporation Ltd,$0.027,0.00%,0.00%,+3.85%,-10.00%,Materials,2.47M
2315,NES,NESNelson Resources Ltd,$0.004,0.00%,0.00%,-33.33%,-42.86%,Materials,2.45M
2316,DAL,DALDalaroo Metals Ltd,$0.03,0.00%,-6.25%,-42.31%,-76.92%,Materials,2.45M
2317,SIS,SISSimble Solutions Ltd,$0.004,0.00%,+33.33%,-33.33%,-63.64%,Information Technology,2.41M
